School Name,Pincode,SchoolID,Class,Class ID,Stream,Stream ID,Admission Fee,Tenure Admission Fee,Tuition Fees (M),Tenure Tuition Fees (M),Tuition Fees (Q),Tenure Tuition Fees (Q),Development Fees,Tenure Development Fees,Other Fees,Tenure Other Fees,Miscellaneous Charges,Tenure Miscellaneous Charges,Total,Monthly
Little Noddy International Play School,110025,313,Nursery,12,,,10500,Onetime,2600,Monthly,,,,,,,,,41700,2600
Little Noddy International Play School,110025,313,LKG,17,,,10500,Onetime,2600,Monthly,,,,,,,,,41700,2600
Little Noddy International Play School,110025,313,UKG,16,,,10500,Onetime,2700,Monthly,,,,,,,,,42900,2700
Little Noddy International Play School,110025,313,1,1,,,10500,Onetime,2700,Monthly,,,,,,,,,42900,2700
Little Noddy International Play School,110025,313,2,2,,,10500,Onetime,2700,Monthly,,,,,,,,,42900,2700
Little Noddy International Play School,110025,313,3,3,,,10500,Onetime,2800,Monthly,,,,,,,,,44100,2800
Little Noddy International Play School,110025,313,4,4,,,10500,Onetime,2900,Monthly,,,,,,,,,45300,2900
Little Noddy International Play School,110025,313,5,5,,,10500,Onetime,3000,Monthly,,,,,,,,,46500,3000
Brain International School,110018,717,Nursery,12,,,200,Onetime,5750,Monthly,,,10360,Annually,12000,Annually,,,91560,7613
Brain International School,110018,717,UKG,16,,,200,Onetime,5750,Monthly,,,10360,Annually,12000,Annually,,,91560,7613
Brain International School,110018,717,1,1,,,200,Onetime,5750,Monthly,,,10360,Annually,15300,Annually,,,94860,7888
Brain International School,110018,717,2,2,,,200,Onetime,5750,Monthly,,,10360,Annually,15300,Annually,,,94860,7888
Brain International School,110018,717,3,3,,,200,Onetime,5750,Monthly,,,10360,Annually,15300,Annually,,,94860,7888
Brain International School,110018,717,4,4,,,200,Onetime,5750,Monthly,,,10360,Annually,15300,Annually,,,94860,7888
Brain International School,110018,717,5,5,,,200,Onetime,5750,Monthly,,,10360,Annually,15300,Annually,,,94860,7888
Brain International School,110018,717,6,6,,,200,Onetime,5750,Monthly,,,10360,Annually,15300,Annually,,,94860,7888
Brain International School,110018,717,7,7,,,200,Onetime,3740,Monthly,,,6732,Annually,7807,Annually,,,59619,4952
Brain International School,110018,717,8,8,,,200,Onetime,3674,Monthly,,,6612,Annually,7807,Annually,,,58707,4876
Brain International School,110018,717,9,9,,,200,Onetime,4246,Monthly,,,7644,Annually,7807,Annually,,,66603,5534
Brain International School,110018,717,10,10,,,200,Onetime,4246,Monthly,,,7644,Annually,7807,Annually,,,66603,5534
Brain International School,110018,717,11th,14,Science,2,200,Onetime,5137,Monthly,,,9248,Annually,11827,Annually,,,82919,6893
Brain International School,110018,717,11th,14,Commerce,1,200,Onetime,5137,Monthly,,,9248,Annually,11827,Annually,,,82919,6893
Brain International School,110018,717,12th,15,Science,2,200,Onetime,5137,Monthly,,,9248,Annually,11827,Annually,,,82919,6893
Brain International School,110018,717,12th,15,Commerce,1,200,Onetime,5137,Monthly,,,9248,Annually,11827,Annually,,,82919,6893
Bosco Senior Secondary Public School,110087,694,Nursery,12,,,200,Onetime,4000,Monthly,,,,,,,,,48200,4000
Bosco Senior Secondary Public School,110087,694,UKG,16,,,200,Onetime,4000,Monthly,,,,,,,,,48200,4000
Bosco Senior Secondary Public School,110087,694,1,1,,,200,Onetime,4000,Monthly,,,,,,,,,48200,4000
Bosco Senior Secondary Public School,110087,694,2,2,,,200,Onetime,4000,Monthly,,,,,,,,,48200,4000
Bosco Senior Secondary Public School,110087,694,3,3,,,200,Onetime,3750,Monthly,,,,,,,,,45200,3750
Bosco Senior Secondary Public School,110087,694,4,4,,,200,Onetime,3750,Monthly,,,,,,,,,45200,3750
Bosco Senior Secondary Public School,110087,694,5,5,,,200,Onetime,3750,Monthly,,,,,,,,,45200,3750
Bosco Senior Secondary Public School,110087,694,6,6,,,200,Onetime,4100,Monthly,,,,,,,,,49400,4100
Bosco Senior Secondary Public School,110087,694,7,7,,,200,Onetime,4100,Monthly,,,,,,,,,49400,4100
Bosco Senior Secondary Public School,110087,694,8,8,,,200,Onetime,4100,Monthly,,,,,,,,,49400,4100
Bosco Senior Secondary Public School,110087,694,9,9,,,200,Onetime,4480,Monthly,,,,,,,,,53960,4480
Bosco Senior Secondary Public School,110087,694,10,10,,,200,Onetime,4480,Monthly,,,,,,,,,53960,4480
Bosco Senior Secondary Public School,110087,694,11th,14,Commerce,1,200,Onetime,4480,Monthly,,,,,,,,,53960,4480
Bosco Senior Secondary Public School,110087,694,11th,14,Science,2,200,Onetime,4700,Monthly,,,,,,,,,56600,4700
Bosco Senior Secondary Public School,110087,694,12th,15,Commerce,1,200,Onetime,4480,Monthly,,,,,,,,,53960,4480
Bosco Senior Secondary Public School,110087,694,12th,15,Science,2,200,Onetime,4700,Monthly,,,,,,,,,56600,4700
St Froebel Senior Secondary School,110063,706,1,1,,,200,Onetime,3895,Monthly,,,,,10500,Annually,,,57440,4770
St Froebel Senior Secondary School,110063,706,2,2,,,200,Onetime,3895,Monthly,,,,,10500,Annually,,,57440,4770
St Froebel Senior Secondary School,110063,706,3,3,,,200,Onetime,3895,Monthly,,,,,10500,Annually,,,57440,4770
St Froebel Senior Secondary School,110063,706,4,4,,,200,Onetime,3895,Monthly,,,,,10500,Annually,,,57440,4770
St Froebel Senior Secondary School,110063,706,5,5,,,200,Onetime,3895,Monthly,,,,,10500,Annually,,,57440,4770
St Froebel Senior Secondary School,110063,706,6,6,,,200,Onetime,2835,Monthly,,,,,10000,Annually,,,44220,3668
St Froebel Senior Secondary School,110063,706,7,7,,,200,Onetime,2835,Monthly,,,,,10000,Annually,,,44220,3668
St Froebel Senior Secondary School,110063,706,8,8,,,200,Onetime,2835,Monthly,,,,,10000,Annually,,,44220,3668
St Froebel Senior Secondary School,110063,706,9,9,,,200,Onetime,3040,Monthly,,,,,10500,Annually,,,47180,3915
St Froebel Senior Secondary School,110063,706,10,10,,,200,Onetime,3040,Monthly,,,,,10500,Annually,,,47180,3915
St Froebel Senior Secondary School,110063,706,11,14,,,200,Onetime,3655,Monthly,,,,,11500,Annually,,,55560,4613
St Froebel Senior Secondary School,110063,706,12,15,,,200,Onetime,3655,Monthly,,,,,11500,Annually,,,55560,4613
New Delhi Public School,110018,693,Nursery,12,,,200,Onetime,2400,Monthly,,,2800,Annually,5200,Annually,,,37000,3067
New Delhi Public School,110018,693,UKG,16,,,200,Onetime,2400,Monthly,,,2800,Annually,5200,Annually,,,37000,3067
New Delhi Public School,110018,693,1,1,,,200,Onetime,1850,Monthly,,,2800,Annually,5200,Annually,,,30400,2517
New Delhi Public School,110018,693,2,2,,,200,Onetime,1850,Monthly,,,2800,Annually,5200,Annually,,,30400,2517
New Delhi Public School,110018,693,3,3,,,200,Onetime,1850,Monthly,,,2800,Annually,5200,Annually,,,30400,2517
New Delhi Public School,110018,693,4,4,,,200,Onetime,1850,Monthly,,,2800,Annually,5200,Annually,,,30400,2517
New Delhi Public School,110018,693,5,5,,,200,Onetime,1850,Monthly,,,2800,Annually,5200,Annually,,,30400,2517
New Delhi Public School,110018,693,6,6,,,200,Onetime,2000,Monthly,,,3000,Annually,5200,Annually,,,32400,2683
New Delhi Public School,110018,693,7,7,,,200,Onetime,2000,Monthly,,,3000,Annually,5200,Annually,,,32400,2683
New Delhi Public School,110018,693,8,8,,,200,Onetime,2000,Monthly,,,3000,Annually,5200,Annually,,,32400,2683
New Delhi Public School,110018,693,9,9,,,200,Onetime,2200,Monthly,,,3500,Annually,5200,Annually,,,35300,2925
New Delhi Public School,110018,693,10,10,,,200,Onetime,2200,Monthly,,,3500,Annually,5200,Annually,,,35300,2925
New Delhi Public School,110018,693,11th,14,Arts,3,200,Onetime,2600,Monthly,,,3700,Annually,8800,Annually,,,43900,3642
New Delhi Public School,110018,693,11th,14,Commerce,1,200,Onetime,2600,Monthly,,,3700,Annually,8800,Annually,,,43900,3642
New Delhi Public School,110018,693,11th,14,Science,2,200,Onetime,2700,Monthly,,,3700,Annually,8800,Annually,,,45100,3742
New Delhi Public School,110018,693,12th,15,Arts,3,200,Onetime,2600,Monthly,,,3700,Annually,8800,Annually,,,43900,3642
New Delhi Public School,110018,693,12th,15,Commerce,1,200,Onetime,2600,Monthly,,,3700,Annually,8800,Annually,,,43900,3642
New Delhi Public School,110018,693,12th,15,Science,2,200,Onetime,2700,Monthly,,,3700,Annually,8800,Annually,,,45100,3742
Mira Model School,110058,729,1,1,,,200,Onetime,3000,Monthly,,,5400,Annually,5000,Annually,,,46600,3867
Mira Model School,110058,729,2,2,,,200,Onetime,3000,Monthly,,,5400,Annually,5000,Annually,,,46600,3867
Mira Model School,110058,729,3,3,,,200,Onetime,3000,Monthly,,,5400,Annually,5000,Annually,,,46600,3867
Mira Model School,110058,729,4,4,,,200,Onetime,3000,Monthly,,,5400,Annually,5000,Annually,,,46600,3867
Mira Model School,110058,729,5,5,,,200,Onetime,3000,Monthly,,,5400,Annually,5000,Annually,,,46600,3867
Mira Model School,110058,729,6,6,,,200,Onetime,2700,Monthly,,,4860,Annually,5000,Annually,,,42460,3522
Mira Model School,110058,729,7,7,,,200,Onetime,2700,Monthly,,,4860,Annually,5000,Annually,,,42460,3522
Mira Model School,110058,729,8,8,,,200,Onetime,2700,Monthly,,,4860,Annually,5000,Annually,,,42460,3522
Mira Model School,110058,729,9,9,,,200,Onetime,2700,Monthly,,,4860,Annually,5000,Annually,,,42460,3522
Mira Model School,110058,729,10,10,,,200,Onetime,2700,Monthly,,,4860,Annually,5000,Annually,,,42460,3522
Mira Model School,110058,729,11,14,,,200,Onetime,2700,Monthly,,,4860,Annually,5000,Annually,,,42460,3522
Mira Model School,110058,729,12,15,,,200,Onetime,2700,Monthly,,,4860,Annually,5000,Annually,,,42460,3522
St Cecilias Public School,110018,698,Nursery,12,,,200,Onetime,5800,Monthly,,,4800,Annually,9900,Annually,,,84500,7025
St Cecilias Public School,110018,698,1,1,,,200,Onetime,4010,Monthly,,,4800,Annually,9900,Annually,,,63020,5235
St Cecilias Public School,110018,698,2,2,,,200,Onetime,4010,Monthly,,,4800,Annually,9900,Annually,,,63020,5235
St Cecilias Public School,110018,698,3,3,,,200,Onetime,4010,Monthly,,,4800,Annually,9900,Annually,,,63020,5235
St Cecilias Public School,110018,698,4,4,,,200,Onetime,4010,Monthly,,,4800,Annually,9900,Annually,,,63020,5235
St Cecilias Public School,110018,698,5,5,,,200,Onetime,4010,Monthly,,,4800,Annually,9900,Annually,,,63020,5235
St Cecilias Public School,110018,698,6,6,,,200,Onetime,3065,Monthly,,,4440,Annually,9900,Annually,,,51320,4260
St Cecilias Public School,110018,698,7,7,,,200,Onetime,3065,Monthly,,,4440,Annually,9900,Annually,,,51320,4260
St Cecilias Public School,110018,698,8,8,,,200,Onetime,3065,Monthly,,,4440,Annually,9900,Annually,,,51320,4260
St Cecilias Public School,110018,698,9,9,,,200,Onetime,3370,Monthly,,,4800,Annually,9900,Annually,,,55340,4595
St Cecilias Public School,110018,698,10,10,,,200,Onetime,3370,Monthly,,,4800,Annually,9900,Annually,,,55340,4595
St Cecilias Public School,110018,698,11,14,,,200,Onetime,3855,Monthly,,,5040,Annually,9900,Annually,,,61400,5100
St Cecilias Public School,110018,698,12,15,,,200,Onetime,3855,Monthly,,,5040,Annually,9900,Annually,,,61400,5100
Mount Carmel School,110077,1675,1,1,,,200,Onetime,6600,Monthly,,,11880,Annually,9600,Annually,,,100880,8390
Mount Carmel School,110077,1675,2,2,,,200,Onetime,6600,Monthly,,,11880,Annually,9600,Annually,,,100880,8390
Mount Carmel School,110077,1675,3,3,,,200,Onetime,6600,Monthly,,,11880,Annually,9600,Annually,,,100880,8390
Mount Carmel School,110077,1675,4,4,,,200,Onetime,6600,Monthly,,,11880,Annually,9600,Annually,,,100880,8390
Mount Carmel School,110077,1675,5,5,,,200,Onetime,6600,Monthly,,,11880,Annually,9600,Annually,,,100880,8390
Mount Carmel School,110077,1675,6,6,,,200,Onetime,6600,Monthly,,,11880,Annually,9600,Annually,,,100880,8390
Mount Carmel School,110077,1675,7,7,,,200,Onetime,6600,Monthly,,,11880,Annually,9600,Annually,,,100880,8390
Mount Carmel School,110077,1675,8,8,,,200,Onetime,6600,Monthly,,,11880,Annually,9600,Annually,,,100880,8390
Mount Carmel School,110077,1675,9,9,,,200,Onetime,6600,Monthly,,,11880,Annually,8400,Annually,,,99680,8290
Mount Carmel School,110077,1675,10,10,,,200,Onetime,6600,Monthly,,,11880,Annually,8400,Annually,,,99680,8290
Mount Carmel School,110077,1675,11,14,,,200,Onetime,6600,Monthly,,,11880,Annually,7800,Annually,,,99080,8240
Mount Carmel School,110077,1675,12,15,,,200,Onetime,6600,Monthly,,,11880,Annually,7800,Annually,,,99080,8240
Bal Vikas Public School,110063,741,1,1,,,200,Onetime,3000,Monthly,,,2000,Annually,,,,,38200,3167
Bal Vikas Public School,110063,741,2,2,,,200,Onetime,3000,Monthly,,,2000,Annually,,,,,38200,3167
Bal Vikas Public School,110063,741,3,3,,,200,Onetime,3000,Monthly,,,2000,Annually,,,,,38200,3167
Bal Vikas Public School,110063,741,4,4,,,200,Onetime,3000,Monthly,,,2000,Annually,,,,,38200,3167
Bal Vikas Public School,110063,741,5,5,,,200,Onetime,3000,Monthly,,,2000,Annually,,,,,38200,3167
Bal Vikas Public School,110063,741,6,6,,,200,Onetime,2800,Monthly,,,2000,Annually,,,,,35800,2967
Bal Vikas Public School,110063,741,7,7,,,200,Onetime,2800,Monthly,,,2000,Annually,,,,,35800,2967
Bal Vikas Public School,110063,741,8,8,,,200,Onetime,2800,Monthly,,,2000,Annually,,,,,35800,2967
Bal Vikas Public School,110063,741,9,9,,,200,Onetime,3000,Monthly,,,2000,Annually,,,,,38200,3167
Bal Vikas Public School,110063,741,10,10,,,200,Onetime,3000,Monthly,,,2000,Annually,,,,,38200,3167
St Matthews Public School,110063,684,Nursery,12,,,225,Onetime,2850,Monthly,,,3000,Annually,10000,Annually,,,47425,3933
St Matthews Public School,110063,684,1,1,,,225,Onetime,2850,Monthly,,,3000,Annually,10000,Annually,,,47425,3933
St Matthews Public School,110063,684,2,2,,,225,Onetime,2850,Monthly,,,3000,Annually,10000,Annually,,,47425,3933
St Matthews Public School,110063,684,3,3,,,225,Onetime,2850,Monthly,,,3000,Annually,10000,Annually,,,47425,3933
St Matthews Public School,110063,684,4,4,,,225,Onetime,2850,Monthly,,,3000,Annually,10000,Annually,,,47425,3933
St Matthews Public School,110063,684,5,5,,,225,Onetime,2850,Monthly,,,3000,Annually,10000,Annually,,,47425,3933
St Matthews Public School,110063,684,6,6,,,225,Onetime,3075,Monthly,,,3000,Annually,10000,Annually,,,50125,4158
St Matthews Public School,110063,684,7,7,,,225,Onetime,3075,Monthly,,,3000,Annually,10000,Annually,,,50125,4158
St Matthews Public School,110063,684,8,8,,,225,Onetime,3075,Monthly,,,3000,Annually,10000,Annually,,,50125,4158
St Matthews Public School,110063,684,9,9,,,225,Onetime,3525,Monthly,,,3000,Annually,10000,Annually,,,55525,4608
St Matthews Public School,110063,684,10,10,,,225,Onetime,3600,Monthly,,,3000,Annually,10000,Annually,,,56425,4683
St Matthews Public School,110063,684,11th,14,Science,2,225,Onetime,4550,Monthly,,,3000,Annually,10000,Annually,,,67825,5633
St Matthews Public School,110063,684,11th,14,Arts,3,225,Onetime,4250,Monthly,,,3000,Annually,10000,Annually,,,64225,5333
St Matthews Public School,110063,684,11th,14,Commerce,1,225,Onetime,4250,Monthly,,,3000,Annually,10000,Annually,,,64225,5333
St Matthews Public School,110063,684,12th,15,Science,2,225,Onetime,4800,Monthly,,,3000,Annually,10000,Annually,,,70825,5883
St Matthews Public School,110063,684,12th,15,Arts,3,225,Onetime,4500,Monthly,,,3000,Annually,10000,Annually,,,67225,5583
St Matthews Public School,110063,684,12th,15,Commerce,1,225,Onetime,4500,Monthly,,,3000,Annually,10000,Annually,,,67225,5583
Rich Harvest Public School,110058,692,Nursery,12,,,225,Onetime,1990,Monthly,,,3420,Annually,9400,Annually,,,36925,3058
Rich Harvest Public School,110058,692,1,1,,,200,Onetime,1990,Monthly,,,3420,Annually,,,,,27500,2275
Rich Harvest Public School,110058,692,2,2,,,200,Onetime,1990,Monthly,,,3420,Annually,,,,,27500,2275
Rich Harvest Public School,110058,692,3,3,,,200,Onetime,1990,Monthly,,,3420,Annually,,,,,27500,2275
Rich Harvest Public School,110058,692,4,4,,,200,Onetime,1990,Monthly,,,3420,Annually,,,,,27500,2275
Rich Harvest Public School,110058,692,5,5,,,200,Onetime,1990,Monthly,,,3420,Annually,,,,,27500,2275
Rich Harvest Public School,110058,692,6,6,,,200,Onetime,2110,Monthly,,,3600,Annually,,,,,29120,2410
Rich Harvest Public School,110058,692,7,7,,,200,Onetime,2110,Monthly,,,3600,Annually,,,,,29120,2410
Rich Harvest Public School,110058,692,8,8,,,200,Onetime,2110,Monthly,,,3600,Annually,,,,,29120,2410
Rich Harvest Public School,110058,692,9,9,,,200,Onetime,2365,Monthly,,,4080,Annually,,,,,32660,2705
Rich Harvest Public School,110058,692,10,10,,,200,Onetime,2365,Monthly,,,4080,Annually,,,,,32660,2705
Rich Harvest Public School,110058,692,11,14,,,200,Onetime,2405,Monthly,,,4080,Annually,,,,,33140,2745
Rich Harvest Public School,110058,692,12,15,,,200,Onetime,2405,Monthly,,,4080,Annually,,,,,33140,2745
Shah International School,110087,715,Nursery,12,,,225,Onetime,3448,Monthly,,,,,,,,,41601,3448
Shah International School,110087,715,KG,13,,,225,Onetime,3448,Monthly,,,,,,,,,41601,3448
Shah International School,110087,715,1,1,,,225,Onetime,3305,Monthly,,,,,,,,,39885,3305
Shah International School,110087,715,2,2,,,225,Onetime,3305,Monthly,,,,,,,,,39885,3305
Shah International School,110087,715,3,3,,,225,Onetime,3305,Monthly,,,,,,,,,39885,3305
Shah International School,110087,715,4,4,,,225,Onetime,3305,Monthly,,,,,,,,,39885,3305
Shah International School,110087,715,5,5,,,225,Onetime,3305,Monthly,,,,,,,,,39885,3305
Shah International School,110087,715,6,6,,,225,Onetime,3305,Monthly,,,,,,,,,39885,3305
Shah International School,110087,715,7,7,,,225,Onetime,3305,Monthly,,,,,,,,,39885,3305
Shah International School,110087,715,8,8,,,225,Onetime,3305,Monthly,,,,,,,,,39885,3305
Shah International School,110087,715,9,9,,,225,Onetime,3357,Monthly,,,,,,,,,40509,3357
Shah International School,110087,715,10,10,,,225,Onetime,3357,Monthly,,,,,,,,,40509,3357
Shah International School,110087,715,11th,14,Arts,3,225,Onetime,3357,Monthly,,,,,,,,,40509,3357
Shah International School,110087,715,11th,14,Commerce,1,225,Onetime,3357,Monthly,,,,,,,,,40509,3357
Shah International School,110087,715,11th,14,Science,2,225,Onetime,3805,Monthly,,,,,,,,,45885,3805
Shah International School,110087,715,12th,15,Arts,3,225,Onetime,3357,Monthly,,,,,,,,,40509,3357
Shah International School,110087,715,12th,15,Commerce,1,225,Onetime,3357,Monthly,,,,,,,,,40509,3357
Shah International School,110087,715,12th,15,Science,2,225,Onetime,3805,Monthly,,,,,,,,,45885,3805
Holy Kids Play School,110059,760,Pre Nursery,11,,,225,Onetime,2100,Monthly,,,,,3715,Annually,3215,Onetime,32355,2410
Holy Kids Play School,110059,760,Nursery,12,,,225,Onetime,2310,Monthly,,,,,4035,Annually,4155,Onetime,36135,2646
Holy Kids Play School,110059,760,KG,13,,,225,Onetime,2420,Monthly,,,,,4035,Annually,4355,Onetime,37655,2756
Columbia Foundation Senior Secondary School,110018,736,1,1,,,200,Onetime,1930,Monthly,,,3480,Annually,3500,Annually,,,30340,2512
Columbia Foundation Senior Secondary School,110018,736,2,2,,,200,Onetime,1930,Monthly,,,3480,Annually,3500,Annually,,,30340,2512
Columbia Foundation Senior Secondary School,110018,736,3,3,,,200,Onetime,1930,Monthly,,,3480,Annually,3500,Annually,,,30340,2512
Columbia Foundation Senior Secondary School,110018,736,4,4,,,200,Onetime,1930,Monthly,,,3480,Annually,3500,Annually,,,30340,2512
Columbia Foundation Senior Secondary School,110018,736,5,5,,,200,Onetime,1930,Monthly,,,3480,Annually,3500,Annually,,,30340,2512
Columbia Foundation Senior Secondary School,110018,736,6,6,,,200,Onetime,2090,Monthly,,,3720,Annually,3750,Annually,,,32750,2713
Columbia Foundation Senior Secondary School,110018,736,7,7,,,200,Onetime,2090,Monthly,,,3720,Annually,3750,Annually,,,32750,2713
Columbia Foundation Senior Secondary School,110018,736,8,8,,,200,Onetime,2090,Monthly,,,3720,Annually,3750,Annually,,,32750,2713
Columbia Foundation Senior Secondary School,110018,736,9,9,,,200,Onetime,2400,Monthly,,,4320,Annually,3850,Annually,,,37170,3081
Columbia Foundation Senior Secondary School,110018,736,10,10,,,200,Onetime,2400,Monthly,,,4320,Annually,3850,Annually,,,37170,3081
Columbia Foundation Senior Secondary School,110018,736,11,14,,,200,Onetime,2900,Monthly,,,4800,Annually,5560,Annually,,,45360,3763
